parameter_id,parameter_family,purpose,value,status,unit,scope,evidence_ids,origin_type,adoption_reason,alternatives,uncertainty,sensitivity,calibration,model_version,release_gate,legacy_rule_ids,source_locator,live_default,notes
PAR_VALIDATION_C_LATENCY,validation_acceptance,공급·수집·판정·전달 지연 합격선,null,unresolved,s_by_authority_and_information_type,활동 × 결과 × 대상/장소/계절 × 주지표별 사전 정의; 하나의 전국공통숫자 아님,SW07;SW08;SW09;AC09,설계가정,문헌 통계량/기존 점수경계를 출시합격선으로 복사하지 않는다.현재 사전 합격선과 표본계획은 미정.,목표 결과에 맞는지표/비교기준/불확실성법을 pilot이후 평가셋개봉전에 선택·고정.,pilot 분산·사건발생률·반복/군집상관·결측·비응답과 의미있는효과크기 미확정.,validation_plan.md §6의 외부holdout·군집·결측·공간/계절·변수중복 분석.,목표/주지표/손실비용/표본계획 사전등록; pilot에서 계획추정;외부검증셋을보며합격선조정금지.,pongdang-water-assessment@0.1.0-draft;params.0.1.0-draft,G_PARAMETER_TRACE:pending;G_EXTERNAL_VALIDATION:pending;G_OPERATIONS:pending,,validation_plan.md §5–7,null,null은 합격/0오차/요구없음을 뜻하지 않음.실험결과보고시예정대비변경사유필수.
PAR_VALIDATION_COVERAGE,validation_acceptance,전체요청 분모의 평가가능률/unknown 목표,null,unresolved,fraction_with_denominator,활동 × 결과 × 대상/장소/계절 × 주지표별 사전 정의; 하나의 전국공통숫자 아님,HC01;SW07;AC10,설계가정,문헌 통계량/기존 점수경계를 출시합격선으로 복사하지 않는다.현재 사전 합격선과 표본계획은 미정.,목표 결과에 맞는지표/비교기준/불확실성법을 pilot이후 평가셋개봉전에 선택·고정.,pilot 분산·사건발생률·반복/군집상관·결측·비응답과 의미있는효과크기 미확정.,validation_plan.md §6의 외부holdout·군집·결측·공간/계절·변수중복 분석.,목표/주지표/손실비용/표본계획 사전등록; pilot에서 계획추정;외부검증셋을보며합격선조정금지.,pongdang-water-assessment@0.1.0-draft;params.0.1.0-draft,G_PARAMETER_TRACE:pending;G_EXTERNAL_VALIDATION:pending;G_OPERATIONS:pending,,validation_plan.md §5–7,null,null은 합격/0오차/요구없음을 뜻하지 않음.실험결과보고시예정대비변경사유필수.
PAR_VALIDATION_SUBGROUP,validation_acceptance,사전 하위집단의 정밀도/최소자료/편차 허용,null,unresolved,outcome_specific_error_and_count,활동 × 결과 × 대상/장소/계절 × 주지표별 사전 정의; 하나의 전국공통숫자 아님,HC03;HC04;HC09;SW03;SW12;SW13;AC03;AC05,설계가정,문헌 통계량/기존 점수경계를 출시합격선으로 복사하지 않는다.현재 사전 합격선과 표본계획은 미정.,목표 결과에 맞는지표/비교기준/불확실성법을 pilot이후 평가셋개봉전에 선택·고정.,pilot 분산·사건발생률·반복/군집상관·결측·비응답과 의미있는효과크기 미확정.,validation_plan.md §6의 외부holdout·군집·결측·공간/계절·변수중복 분석.,목표/주지표/손실비용/표본계획 사전등록; pilot에서 계획추정;외부검증셋을보며합격선조정금지.,pongdang-water-assessment@0.1.0-draft;params.0.1.0-draft,G_PARAMETER_TRACE:pending;G_EXTERNAL_VALIDATION:pending;G_OPERATIONS:pending,,validation_plan.md §5–7,null,null은 합격/0오차/요구없음을 뜻하지 않음.실험결과보고시예정대비변경사유필수.
PAR_VALIDATION_STABILITY,validation_acceptance,가중치/오차/결측/경계 변동의 허용 영향,null,unresolved,outcome_or_state_change,활동 × 결과 × 대상/장소/계절 × 주지표별 사전 정의; 하나의 전국공통숫자 아님,HC08;HC10;SW07;AC10,설계가정,문헌 통계량/기존 점수경계를 출시합격선으로 복사하지 않는다.현재 사전 합격선과 표본계획은 미정.,목표 결과에 맞는지표/비교기준/불확실성법을 pilot이후 평가셋개봉전에 선택·고정.,pilot 분산·사건발생률·반복/군집상관·결측·비응답과 의미있는효과크기 미확정.,validation_plan.md §6의 외부holdout·군집·결측·공간/계절·변수중복 분석.,목표/주지표/손실비용/표본계획 사전등록; pilot에서 계획추정;외부검증셋을보며합격선조정금지.,pongdang-water-assessment@0.1.0-draft;params.0.1.0-draft,G_PARAMETER_TRACE:pending;G_EXTERNAL_VALIDATION:pending;G_OPERATIONS:pending,,validation_plan.md §5–7,null,null은 합격/0오차/요구없음을 뜻하지 않음.실험결과보고시예정대비변경사유필수.
PAR_VALIDATION_N_SAMPLE_PLAN,validation_acceptance,pilot 기반 표본수·사건수·장소수 계획,null,unresolved,persons_sessions_sites_days_events,활동 × 결과 × 대상/장소/계절 × 주지표별 사전 정의; 하나의 전국공통숫자 아님,HC03;HC06;HC09;SW04;SW05;AC03;KR01,설계가정,문헌 통계량/기존 점수경계를 출시합격선으로 복사하지 않는다.현재 사전 합격선과 표본계획은 미정.,목표 결과에 맞는지표/비교기준/불확실성법을 pilot이후 평가셋개봉전에 선택·고정.,pilot 분산·사건발생률·반복/군집상관·결측·비응답과 의미있는효과크기 미확정.,validation_plan.md §6의 외부holdout·군집·결측·공간/계절·변수중복 분석.,목표/주지표/손실비용/표본계획 사전등록; pilot에서 계획추정;외부검증셋을보며합격선조정금지.,pongdang-water-assessment@0.1.0-draft;params.0.1.0-draft,G_PARAMETER_TRACE:pending;G_EXTERNAL_VALIDATION:pending;G_OPERATIONS:pending,,validation_plan.md §5–7,null,null은 합격/0오차/요구없음을 뜻하지 않음.실험결과보고시예정대비변경사유필수.
PAR_NOT_ADOPTED_TOURISM_TEMPERATURE_OPTIMA,rejected_transfer,관광/풀방문/PET 수치를 공통 물놀이 최적온도로 전환,null,retired_or_not_adopted,not_applicable,한국 활동별 온도 점수 후보 전반,HC03;HC05;HC06;HC09;HC18,연구종합,서로 다른 노출·결과·표본에서 제시한 선호/관측상관/중립점을 하나의 optimum/곡선으로 결합할 수 없다.,별도 근거·승인·버전으로 대안을 기록; 조용한 기본값 대체 금지,한국 대상/장소/계절의 수치적 타당성은 아직 검증되지 않았다.,validation_plan.md의 경계·결측·시간·범위 사례와 실제 장애 패턴을 확인한다.,승인 대상과 적용 범위·결정자·날짜를 기록하고 필요한 경우 한국 자료로 보정한다.,pongdang-water-assessment@0.1.0-draft;params.0.1.0-draft,G_PARAMETER_TRACE:pending;G_EXTERNAL_VALIDATION:pending,,canonical_contract.md,null,문헌의 원수치는 evidence_matrix.csv에서 보존.이행은그수치를독립실행파라미터로채택하지않음을명시.
PAR_NOT_ADOPTED_RAIN_72H_UNIVERSAL,rejected_transfer,해외코호트 강우후72시간을 전국입수해제 타이머로 전환,"{""candidate_hours"":72,""adopted_hours"":null}",retired_or_not_adopted,h,한국 모든 물접촉활동,SW04;SW05,연구종합,해당 코호트의노출구분/관찰창이지전국모든유출·수질·강우에서검증된안전해제시간이아님.,별도 근거·승인·버전으로 대안을 기록; 조용한 기본값 대체 금지,한국 대상/장소/계절의 수치적 타당성은 아직 검증되지 않았다.,validation_plan.md의 경계·결측·시간·범위 사례와 실제 장애 패턴을 확인한다.,승인 대상과 적용 범위·결정자·날짜를 기록하고 필요한 경우 한국 자료로 보정한다.,pongdang-water-assessment@0.1.0-draft;params.0.1.0-draft,G_PARAMETER_TRACE:pending;G_EXTERNAL_VALIDATION:pending,,canonical_contract.md,null,비가그친후72h경과로안전상태완료금지.
PAR_NOT_ADOPTED_CDC_50_THERMAL_COEFFICIENT,rejected_transfer,레지오넬라 취약군 연령을 온도 감점계수로 전환,"{""source_risk_age_years_gte"":50,""thermal_coefficient"":null}",retired_or_not_adopted,years_not_thermal_coefficient,hot tub 감염위험 정보와 열쾌적을 분리,SW13,연구종합,CDC50세이상은감염취약군설명이며나이별열적쾌적/안전수온계수를주지않는다.,별도 근거·승인·버전으로 대안을 기록; 조용한 기본값 대체 금지,한국 대상/장소/계절의 수치적 타당성은 아직 검증되지 않았다.,validation_plan.md의 경계·결측·시간·범위 사례와 실제 장애 패턴을 확인한다.,승인 대상과 적용 범위·결정자·날짜를 기록하고 필요한 경우 한국 자료로 보정한다.,pongdang-water-assessment@0.1.0-draft;params.0.1.0-draft,G_PARAMETER_TRACE:pending;G_EXTERNAL_VALIDATION:pending,,canonical_contract.md,null,정보안내가능성과점수계수채택을구분.
PAR_API_NESTED_ITEMS_MAX,api_operating_limit,평가 응답의 중첩 목록 상한,"{""max_items"":100,""overflow_http_status"":422,""error_code"":""response_scope_too_large""}",adopted_design_constraint,items_per_nested_list,미구현 평가 API,,설계가정,중첩 결과의 크기와 조회 부하를 제한하는 설계값이며 과학적 cutoff가 아니다.,별도 명시한 승인·버전 없이는 대체값을 사용하지 않음,이 등록은 설계 결정이며 실제 구현/운영·외부 검증 결과가 아님,validation_plan.md 해당 경계·시간·유효성·상태 사례로 확인,승인 범위·결정자·시각·버전과 검증 기록 필요,pongdang-water-assessment@0.1.0-draft;params.0.1.0-draft,G_INPUT_CONTRACT:pending;G_RULE_VERIFICATION:pending;G_FE_RELEASE:pending;G_OPERATIONS:pending,,canonical_contract.md; api_contract.md,null,초과항목을조용히잘라안전근거/제한/lineage를숨기지않는다.클라이언트는조회범위를좁혀재요청.
PAR_PUBLIC_SCORE_RELEASE_POLICY,design_invariant,실험/후보 모델의 공개숫자 방지와 출시조건,"{""required_model_status"":""validated"",""required_validation_status"":""external_validation_passed"",""required_gates"":[""G_SUPPORT"",""G_INPUT_CONTRACT"",""G_PARAMETER_TRACE"",""G_RULE_VERIFICATION"",""G_EXTERNAL_VALIDATION"",""G_FE_RELEASE"",""G_OPERATIONS""],""required_gate_result"":""pass_or_explicitly_approved_scope_not_applicable"",""required_validated_scope"":""covers_this_assessment"",""support"":""supported"",""safety_allowed"":[""caution"",""no_known_restriction""],""environment_inputs_and_parameters"":""complete_and_approved"",""experimental_or_candidate_public_score"":null}",adopted_design_constraint,not_applicable,공개 환경 score 및 호환 score,HC01;HC02;HC08;SW07;SW11;AC03;AC04,설계가정,문헌 근거/수식 재현과 한국 대상 결과의 외부 검증을 구분하며 미검증 공개점수를 막는다.,별도 명시한 승인·버전 없이는 대체값을 사용하지 않음,이 등록은 설계 결정이며 실제 구현/운영·외부 검증 결과가 아님,validation_plan.md 해당 경계·시간·유효성·상태 사례로 확인,승인 범위·결정자·시각·버전과 검증 기록 필요,pongdang-water-assessment@0.1.0-draft;params.0.1.0-draft,G_SUPPORT:pending;G_INPUT_CONTRACT:pending;G_PARAMETER_TRACE:pending;G_RULE_VERIFICATION:pending;G_EXTERNAL_VALIDATION:pending;G_FE_RELEASE:pending;G_OPERATIONS:pending,,canonical_contract.md; model_spec.md,null,pending은pass아님.not_applicable은명시범위와승인사유가필요.현재모델미구현이므로항상null.안전caution은제한조건을숨기지않고conditional_information을유지.
PAR_AGGREGATION_POLICY,cross_cutting_unresolved,활동·변수·모델별 집계 recipe와 대표성 승인,null,unresolved,recipe_by_variable_with_time_coverage,원시관측/예보→직접 모델 입력,HC01;HC08;SW07;AC10,설계가정,일최고/평균/누적·시간평균·노출변수마다 자료 coverage·대표성·시각 역할 검수가 필요하지만 실행recipe는 미정이다.,별도 명시한 승인·버전 없이는 대체값을 사용하지 않음,이 등록은 설계 결정이며 실제 구현/운영·외부 검증 결과가 아님,validation_plan.md 해당 경계·시간·유효성·상태 사례로 확인,승인 범위·결정자·시각·버전과 검증 기록 필요,pongdang-water-assessment@0.1.0-draft;params.0.1.0-draft,G_INPUT_CONTRACT:pending;G_PARAMETER_TRACE:pending;G_RULE_VERIFICATION:pending;G_EXTERNAL_VALIDATION:pending,,canonical_contract.md; model_spec.md,null,집계구간·수치함수·최소관측coverage·단위·노후·공간대표성·수정본·적용창을동결.전원시표본순간validity교집합으로집계를판정하지않음.검수파생입력의applicability를PAR_VALIDITY_INTERSECTION에사용.
PAR_INPUT_UNIT_TRANSFORMS,cross_cutting_unresolved,단위 표기 및 물리변환의 승인 매핑,null,unresolved,approved_unit_transform_mapping,기온/수온·풍속·파고·유속·유량·수질 등 입력,HC01;SW07;AC10,설계가정,같은 물리량의 degC/°C 표기 및 풍속 단위 변환도 원본보존·차원/집계검수가 필요하다.승인실행매핑은 미정.,별도 명시한 승인·버전 없이는 대체값을 사용하지 않음,이 등록은 설계 결정이며 실제 구현/운영·외부 검증 결과가 아님,validation_plan.md 해당 경계·시간·유효성·상태 사례로 확인,승인 범위·결정자·시각·버전과 검증 기록 필요,pongdang-water-assessment@0.1.0-draft;params.0.1.0-draft,G_INPUT_CONTRACT:pending;G_PARAMETER_TRACE:pending;G_RULE_VERIFICATION:pending,,canonical_contract.md; model_spec.md,null,변환공식·상수·정밀도·원본unit/value·계산unit/value·변환version기록.정확단위변환은시간평균/수위→유량/최대→평균변환을허용하지않음.legacy3.6복사로집계계약충족했다고하지않음.
PAR_LEGACY_PROFILE_NUMERIC_CHECKS,legacy_validation,프로파일 가중합 및 범위 검증의 허용 오차,"{""weight_sum_target"":1,""weight_sum_absolute_tolerance"":1e-09,""minimum_coverage_interval"":""(0,1]"",""minimum_confidence_interval"":""(0,1]""}",retired_or_not_adopted,arithmetic_tolerance_and_fraction,기존 ScoreProfile 구성검사,,미검증기존,산술 제약 검사의 역사 값을 보존한다.합계1이나 오차1e-9는 경험적 가중치/품질검증이 아니다.,별도 명시한 승인·버전 없이는 대체값을 사용하지 않음,이 등록은 설계 결정이며 실제 구현/운영·외부 검증 결과가 아님,validation_plan.md 해당 경계·시간·유효성·상태 사례로 확인,승인 범위·결정자·시각·버전과 검증 기록 필요,legacy:b160cf1c07cc0f299f9d83839557a1e987c47be4,G_PARAMETER_TRACE:pending;G_RULE_VERIFICATION:pending,L-11,Multtara backend/services/water_index/profiles.py:38–45,null,2026-09-14국소재확인profiles.py:38–45.일반합격선/환경모델허용오차로승격금지.
